주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
163-2-000043,주안2동제9노외주차장,공영,노외,인천광역시 미추홀구 한나루로586번길 79(주안동),인천광역시 미추홀구 주안동 507-35,30,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,60000,현금,민간위탁(24시간운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.458861,126.676596,2018-08-28,3510500,인천광역시 미추홀구
163-2-000044,주안3동제1노외주차장,공영,노외,인천광역시 미추홀구 신기길30번길 69-24(주안동),인천광역시 미추홀구 주안동 861-2,54,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.446662,126.673146,2018-08-28,3510500,인천광역시 미추홀구
163-2-000045,주안3동제2노외주차장,공영,노외,인천광역시 미추홀구 신기길72번길 75-16(주안동),인천광역시 미추홀구 주안동 866-185,12,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.445099,126.672694,2018-08-28,3510500,인천광역시 미추홀구
163-2-000046,주안3동제3노외주차장,공영,노외,인천광역시 미추홀구 학익소로13번길 46(학익동),인천광역시 미추홀구 주안동 824,16,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,민간위탁(24시간운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.447028,126.6705514,2018-08-28,3510500,인천광역시 미추홀구
163-2-000047,주안3동제7노외주차장,공영,노외,인천광역시 미추홀구 신기길16번길 55(주안동),인천광역시 미추홀구 주안동 849-10,15,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.448156,126.673452,2018-08-28,3510500,인천광역시 미추홀구
163-2-000048,주안3동제8노외주차장,공영,노외,인천광역시 미추홀구 인하로209번길 33(주안동),인천광역시 미추홀구 주안동 731-3,23,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.450765,126.6714744,2018-08-28,3510500,인천광역시 미추홀구
163-2-000049,주안3동제11노외주차장,공영,노외,인천광역시 미추홀구 인하로 236번길 10,인천광역시 미추홀구 주안3동 846-6,18,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.4478703,126.674195,2018-08-28,3510500,인천광역시 미추홀구
163-2-000050,주안4동제1노외주차장,공영,노외,인천광역시 미추홀구 인주대로417번길  56(주안동),인천광역시 미추홀구 주안동 417-19,12,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.453836,126.683291,2018-08-28,3510500,인천광역시 미추홀구
163-2-000051,주안4동제4노외주차장,공영,노외,인천광역시 미추홀구 동주길42번길 11(주안동),인천광역시 미추홀구 주안동 1511-25,11,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.4531117,126.685359,2018-08-28,3510500,인천광역시 미추홀구
142-2-000013,연일 공동주차장,공영,노외,부산광역시 연제구 연산4동 768-6번지 일원,부산광역시 연제구 연산4동 768-6번지 일원,23,4,미시행,평일+토요일+공휴일,0:00,23:59,0:00,0:00,23:59,20:00,유료,10,100,,,,,,,,부산광역시 연제구청,051-665-4557,35.184623,129.084383,2019-01-16,3370000,부산광역시 연제구
142-2-000012,과정 공영주차장,공영,노외,부산광역시 연제구 연산8동 1062-1번지 일원,부산광역시 연제구 연산8동 1062-1번지 일원,53,4,미시행,평일+토요일+공휴일,0:00,23:59,0:00,0:00,23:59,20:00,유료,10,100,,,,,,,,부산광역시 연제구청,051-665-4557,35.187151,129.098732,2019-01-16,3370000,부산광역시 연제구
142-2-000008,연산3동 금련 공영주차장,공영,노외,부산광역시 연제구 금련로38번길 일원,부산광역시 연제구 연산3동 1811-666일원,131,4,미시행,평일+토요일+공휴일,0:00,23:59,0:00,0:00,23:59,20:00,유료,10,100,,,,,,,,부산광역시 연제구청,051-665-4557,35.171772,129.094517,2019-01-16,3370000,부산광역시 연제구
142-2-000007,연미노외공영주차장,공영,노외,부산광역시 연제구 연수로 221 옆,부산광역시 연제구 연산6동 2122-12번지 일원,24,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,0:00,23:59,20:00,유료,10,200,,,,,,,,부산광역시 연제구청,051-665-4557,35.174165,129.095145,2019-01-16,3370000,부산광역시 연제구
142-1-000006,한양아파트 앞 공영주차장,공영,노상,부산광역시 연제구 과정로 192번길 일원,부산광역시 연제구 연산9동 420번지 일원,71,4,미시행,평일+토요일,8:00,20:00,8:00,8:00,20:00,20:00,유료,10,100,,,,,,,,부산광역시 연제구청,051-665-4557,35.189425,129.106611,2019-01-16,3370000,부산광역시 연제구
142-1-000005,시티타워 뒤 공영주차장,공영,노상,부산광역시 연제구 중앙대로 133번길 일원,부산광역시 연제구 연산5동 1123번지 일원,11,3,미시행,평일+토요일,8:00,20:00,8:00,8:00,20:00,20:00,유료,10,200,,,,,,,,부산광역시 연제구청,051-665-4557,35.189578,129.079371,2019-01-16,3370000,부산광역시 연제구
142-1-000004,새연산아파트 앞 공영주차장,공영,노상,부산광역시 연제구 세병로 5번길 일원,부산광역시 연제구 연산4동 588-1번지 일원,5,2,미시행,평일+토요일,8:00,20:00,8:00,8:00,20:00,20:00,유료,10,300,,,,,,,,부산광역시 연제구청,051-665-4557,35.189209,129.084121,2019-01-16,3370000,부산광역시 연제구
142-1-000003,연제중앙천복개로 공영주차장,공영,노상,부산광역시 연제구 중앙천로 49번길 일원,부산광역시 연제구 연산2동 790번지 일원,33,4,미시행,평일+토요일,8:00,20:00,8:00,8:00,20:00,20:00,유료,10,100,,,,,,,,부산광역시 연제구청,051-665-4557,35.179437,129.067823,2019-01-16,3370000,부산광역시 연제구
142-1-000001,태경선샤인아파트 앞 공영주차장,공영,노상,부산광역시 연제구 중앙대로 1238번길 일원,부산광역시 연제구 거제1동 120-6번지 일원,27,4,미시행,평일+토요일,8:00,20:00,8:00,8:00,20:00,20:00,유료,10,100,,,,,,,,부산광역시 연제구청,051-665-4557,35.198233,129.079191,2019-01-16,3370000,부산광역시 연제구
329-2-000001,담주지구공영주차장,공영,노외,,전라남도 담양군 담양읍 담주리 72-3,15,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.321903,126.981669,2019-06-13,4850000,전라남도 담양군
329-2-000002,천변지구공영주차장,공영,노외,,전라남도 담양군 담양읍 천변리 171-3,50,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.31701703,126.982282,2019-06-13,4850000,전라남도 담양군
329-2-000003,담주1지구공영주차장,공영,노외,,전라남도 담양군 담양읍 담주리 72-3,15,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.321903,126.981669,2019-06-13,4850000,전라남도 담양군
329-2-000004,담주2지구공영주차장,공영,노외,,전라남도 담양군 담양읍 담주리 105-3,30,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.320155,126.980986,2019-06-13,4850000,전라남도 담양군
329-2-000005,지침지구공영주차장,공영,노외,,전라남도 담양군 담양읍 지침리 84-6,50,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.31779248,126.9843974,2019-06-13,4850000,전라남도 담양군
329-2-000006,천변1지구공영주차장,공영,노외,,전라남도 담양군 담양읍 천변리 171-3,55,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.31701703,126.982282,2019-06-13,4850000,전라남도 담양군
329-2-000007,천변2지구공영주차장,공영,노외,,전라남도 담양군 담양읍 천변리 82,38,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.318512,126.981169,2019-06-13,4850000,전라남도 담양군
329-2-000008,천변3지구공영주차장,공영,노외,,전라남도 담양군 담양읍 천변리 76-1,28,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,무료,0,0,0,0,0,0,0,,,전라남도 담양군청,061-380-3054,35.317848,126.980984,2019-06-13,4850000,전라남도 담양군
371-1-000001,엄약국 앞,공영,노상,경상북도 봉화군 봉화읍 봉화로 1157,경상북도 봉화군 봉화읍 내성리 236-10,6,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8913361,128.7365991,2019-04-17,5240000,경상북도 봉화군
371-1-000002,안동농약사 앞,공영,노상,경상북도 봉화군 봉화읍 봉화로 1135,경상북도 봉화군 봉화읍 내성리 426-11,11,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8912711,128.7342661,2019-04-17,5240000,경상북도 봉화군
371-1-000003,농협하나로마트 앞,공영,노상,경상북도 봉화군 봉화읍 봉화로 1160,경상북도 봉화군 봉화읍 내성리 234-7,30,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8905571,128.7368761,2019-04-17,5240000,경상북도 봉화군
371-1-000004,푸른마트 앞,공영,노상,경상북도 봉화군 봉화읍 내성로1길 17-77,경상북도 봉화군 봉화읍 내성리 188-12,45,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8879111,128.7378671,2019-04-17,5240000,경상북도 봉화군
371-1-000005,청소년센터 앞,공영,노상,경상북도 봉화군 봉화읍 내성로1길 17-49,경상북도 봉화군 봉화읍 내성리 500,39,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8878181,128.7383191,2019-04-17,5240000,경상북도 봉화군
371-1-000006,봉화읍사무소 주변,공영,노상,,경상북도 봉화군 봉화읍 내성리 191-5,43,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8880461,128.7388221,2019-04-17,5240000,경상북도 봉화군
371-1-000007,봉화경찰서 주변,공영,노상,경상북도 봉화군 봉화읍 내성로 73,경상북도 봉화군 봉화읍 내성리 194-1,10,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8887571,128.7401041,2019-04-17,5240000,경상북도 봉화군
371-1-000008,보건소 앞,공영,노상,경상북도 봉화군 봉화읍 거촌로 12-3,경상북도 봉화군 봉화읍 내성리 285,5,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8907881,128.7419891,2019-04-17,5240000,경상북도 봉화군
371-1-000009,삼천리자전거 주변,공영,노상,경상북도 봉화군 봉화읍 내성로1길 64-1,경상북도 봉화군 봉화읍 내성리 249-4,34,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8914511,128.7398051,2019-04-17,5240000,경상북도 봉화군
371-1-000010,"후계자 농묘, 백화점 주변",공영,노상,경상북도 봉화군 봉화읍 봉화로 1139,경상북도 봉화군 봉화읍 내성리 426-18,19,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8913251,128.7346751,2019-04-17,5240000,경상북도 봉화군
371-1-000011,봉성우체국 주변,공영,노상,경상북도 봉화군 봉성면 봉명로 558,경상북도 봉화군 봉성면 봉성리 367-5,37,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8842471,128.8157461,2019-04-17,5240000,경상북도 봉화군
371-1-000012,춘양 파출소 주변,공영,노상,경상북도 봉화군 춘양면 의양로 49,경상북도 봉화군 춘양면 의양리 363-10,43,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.9370951,128.9135511,2019-04-17,5240000,경상북도 봉화군
371-1-000013,재산면사무소 주변,공영,노상,경상북도 봉화군 재산면 대내골길 4,경상북도 봉화군 재산면 현동리 763,24,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8161851,128.9619671,2019-04-17,5240000,경상북도 봉화군
371-1-000014,명호면사무소 주변,공영,노상,경상북도 봉화군 명호면 도천길 18,경상북도 봉화군 명호면 도천리 186-1,38,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8588911,128.9000611,2019-04-17,5240000,경상북도 봉화군
371-1-000015,상운면사무소 주변,공영,노상,경상북도 봉화군 상운면 예봉로 1281,경상북도 봉화군 상운면 가곡리 401-4,22,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8338171,128.7552911,2019-04-17,5240000,경상북도 봉화군
371-2-000016,신시장 공영주차장,공영,노외,경상북도 봉화군 봉화읍 꽃동네길 28,경상북도 봉화군 봉화읍 내성리 396-25,113,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8900661,128.7348571,2019-04-17,5240000,경상북도 봉화군
371-2-000017,보건소 공영주차장,공영,노외,경상북도 봉화군 봉화읍 봉화로 12-3,경상북도 봉화군 봉화읍 내성리 285,43,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8905591,128.7421391,2019-04-17,5240000,경상북도 봉화군
371-2-000018,구시장 공영주차장,공영,노외,,경상북도 봉화군 봉화읍 내성리 231-30,58,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8893611,128.7390441,2019-04-17,5240000,경상북도 봉화군
371-2-000020,봉화군 체육공원,공영,노외,,경상북도 봉화군 봉화읍 내성리 506,285,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8904211,128.7379351,2019-04-17,5240000,경상북도 봉화군
371-2-000021,봉화군 테니스장(공영주차장),공영,노외,,경상북도 봉화군 봉화읍 내성리 412-3,26,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6294,36.8888461,128.7310351,2019-04-17,5240000,경상북도 봉화군
